11733,MARIANI,NULL,Orazio,Men
11734,TSKHETI,NULL,NULL,Men
11735,WESSIG,NULL,Gerd,Men
11736,YANAKIEV,NULL,Ivo,Men
11737,WAHID,Abdul,AZIZ,Men
11738,MUELLER,NULL,Maximilian,Men
11739,RAPP,NULL,Anita,Women
11740,BARLEBEN,NULL,Bernd,Men
11741,CULJAK,NULL,Kresimir,Men
11742,ALUPEI,NULL,Angela,Women
11743,LESLIE,NULL,Lisa,Women
11744,GLASGOW,Jr.,Walter Merrill,Men
11745,MUJIC,NULL,Muhamed,Men
11746,SLAZAK,NULL,Janusz,Men
11747,BISCHOFF,(Fritz),Friedrich,Men
11748,PROKOP-SYKORA,NULL,Liese,Women
11749,LLEWELLYN,Morton,Harry,Men
11750,ANSPACH,NULL,Henri,Men
11751,PARSNER,Vestermann,Ebbe,Men
11752,KRYLOVA,NULL,Lidiya,Women
11753,FOX,NULL,Arthur,Men
11754,WALKER,John,Samuel,Men
11755,ERICHSEN,Udby,Fie,Women
11756,FREDERICKS,NULL,Frank,Men
11757,SUETSUGU,NULL,Shingo,Men
11758,THOMPSON,NULL,Jean,Women
11759,SCHRADE,NULL,Dirk,Men
11760,CAL,NULL,David,Men
11761,OLSON,NULL,Ragnar,Men
11762,DESFORGES,Catherine,Jean,Women
11763,LANDENBERGER,NULL,Andrew,Men
11764,BUNNEY,John,Elliot,Men
11765,POLLAK,NULL,Burglinde,Women
11766,ROUSER,NULL,Jason,Men
11767,PURCELL,M.,Noel,Men
11768,DEMENTYEVA,NULL,Yana,Women
11769,ESEANU,NULL,Nicusor,Men
11770,MYSTAKIDOU,NULL,Elisavet,Women
11771,SACRAMONE,NULL,Alicia,Women
11772,PATZAICHIN,NULL,Ivan,Men
11773,ROSENBAUER,NULL,Stefan,Men
11774,VAN,Jacob,DER HAAR Rudolf,Men
11775,KOREVAAR,(Nijs),Cornelis,Men
11776,MORI,NULL,Takaji,Men
11777,GOLLAN,Louis,Donald Herbert,Men
11778,DINARES,NULL,Juan,Men
11779,NILSSON,NULL,Otto,Men
11780,THORMÄHLEN,NULL,Edmund,Men
11781,MELNIKOVA,NULL,Antonina,Women
11782,CONTE,Nestor,Hugo,Men
11783,SALAZAR,NULL,Diego,Men
11784,WOODRING,NULL,Allen,Men
11785,LUPINO,NULL,Natalia,Women
11786,VAN,Louis,DE PERCK,Men
11787,GRONOWICZ,NULL,Andrzej,Men
11788,O'CONNOR,Scott,William,Men
11789,GRADANTE,NULL,Anna-Maria,Women
11790,HEALY,NULL,Cecil,Men
11791,DUENKEL,Ruth,Virginia,Women
11792,LOBATCH,NULL,Marina,Women
11793,BARZAKOV,NULL,Serafim,Men
11794,BAJRAMAJ,NULL,Fatmire,Women
11795,SCHMIDT,NULL,Hubertus,Men
11796,CSONGRADI,NULL,Laszlo,Men
11797,RNIC,NULL,Momir,Men
11798,CROSS,Duane,Kendall,Men
11799,FLETT,NULL,Jack,Men
11800,MAITLAND,John,Robert,Men
11801,BRADSHAW,Joseph,Benjamin,Men
11802,FERREIRA,NULL,Wayne,Men
11803,ENCISO,Cesar,Julio,Men
11804,BONIN,NULL,Philippe,Men
11805,SLINGSBY,NULL,Tom,Men
11806,MASON-BROWN,Mary,Michelle,Women
11807,CURATELLA,Pedro,Julio,Men
11808,NAJA,NULL,Karolina,Women
11809,VAN,Annemarieke,RUMPT,Women
11810,EVANS,NULL,Ralph,Men
11811,CHAUDHRY,Ali,Arshad,Men
11812,HINES,NULL,Bryan,Men
11813,BABASHOFF,Jr.,Jack,Men
11814,EVEQUOZ,NULL,Jean-Blaise,Men
11815,MILLER,NULL,Gail,Women
11816,VAN,Fleur,DE KIEFT,Women
11817,BIBARD,NULL,Michel,Men
11818,STILL,Raymond,Kevin,Men
11819,ROLLINS,Herman,Kenneth,Men
11820,KANG,Sun,Ok,Women
11821,YAMAZAKI,NULL,Yaeko,Women
11822,SULEYMANOGLU,NULL,Naim,Men
11823,MCGRATH,J.,Matthew,Men
11824,SCHWAZER,NULL,Alex,Men
11825,JAANSON,NULL,Juri,Men
11826,ERENG,NULL,Paul,Men
11827,MERGEN,Andre,TAFFAREL Claudio,Men
11828,ADISSON,NULL,Franck,Men
11829,WELLS,Turner,Wayne,Men
11830,LOYD,NULL,Brian,Men
11831,JACKETT,John,Edward,Men
11832,BÜSING,Willy,Wilhelm,Men
11833,LEVASSEUR,NULL,Robert,Men
11834,MISEVICH,NULL,Vera,Women
11835,PEPE,NULL,Joseph,Men
11836,SKOK,NULL,Vyacheslav,Men
11837,AMAT,Pol,Pablo,Men
11838,TOURE,NULL,Jose,Men
11839,HENCKEN,Frederick,John,Men
11840,KESERU,NULL,Ferenc,Men
11841,KALENTYEVA,NULL,Irina,Women
11842,SHEVTSOV,NULL,Yuri,Men
11843,TANAKA,NULL,Kazuhito,Men
11844,SÄTERSDAL,Albert,Per,Men
11845,BEYER,NULL,Hans,Men
11846,CARVER-DIAS,NULL,Claire,Women
11847,BABANGIDA,NULL,Tijani,Men
11848,CHRISTENSEN,Peter,Sören,Men
11849,KOVACEVIC,NULL,Radomir,Men
11850,HEATH,NULL,Liam,Men
11851,POJEZNY,NULL,Ludek,Men
11852,ISHTIAQ,NULL,Ahmed,Men
11853,TAELMAN,NULL,Oscar,Men
11854,MCKAY,Ricardo,Antonio,Men
11855,IONESCU,(Vali),Valeria,Women
11856,TOPKI,NULL,NULL,Men
11857,HUBER,NULL,Thomas,Men
11858,LAURIE,NULL,William,Men
11859,SZENDEY,NULL,Antal,Men
11860,HORKAI,NULL,Gyorgy,Men
11861,SIGURDSSON,NULL,Sigfus,Men
11862,TAGA,NULL,Nicolaie,Men
11863,MAERTENS,Rémi,Raymond,Men
11864,REIJERS,NULL,Desi,Women
11865,GLAESSER,NULL,Jasmin,Women
11866,MARTEN,NULL,Maritza,Women
11867,MILLER,NULL,Scott,Men
11868,SIMEONE,NULL,Diego,Men
11869,LEYVA,NULL,Danell,Men
11870,BORKAI,NULL,Zsolt,Men
11871,MACTIER,NULL,Katie,Women
11872,DAVIES,NULL,Lynn,Men
11873,ESCOBAR,NULL,Sergi,Men
11874,SHUTKOV,NULL,Fyodor,Men
11875,FAN,NULL,Yunjie,Women
11876,MANGELAAR,L.,MEERTENS H. J.,Men
11877,LÖNN,NULL,Algot,Men
11878,KONG,NULL,Linghui,Men
11879,WHITAKER,NULL,George,Men
11880,PAOLI,NULL,Raoul,Men
11881,MOLDOVEANU,George,Alin,Men
11882,JOYNER-KERSEE,NULL,Jackie,Women
11883,AGSTERIBBE,NULL,Estella,Women
11884,KISCHE,NULL,Marion,Women
11885,STEINBACH,NULL,Angela,Women
11886,ABLOWICH,Allen,Edgar,Men
11887,CLIFF,NULL,Leslie,Women
11888,KAHANAMOKU,Paoa,Duke,Men
11889,JOHANSEN,NULL,Sigvart,Men
11890,ALBRITTON,Donald,David,Men
11891,RICHMOND,J.,Mitchell,Men
11892,REVE,Odalis,JIMENEZ,Women
11893,JONES,Clyde,Robert,Men
11894,ROBERTS,Luther,David,Men
11895,FLEURY-VACHON,NULL,Catherine,Women
11896,BIOUSSA,NULL,Alexandre,Men
11897,MICHAELIS,NULL,Liane,Women
11898,THUGWANE,NULL,Josia,Men
11899,PETER,NULL,Heinrich,Men
11900,BEYLEROGLU,NULL,Malik,Men
11901,HENNEBERG,NULL,Jill,Women
11902,ABRAHAMS,NULL,Harold,Men
11903,KRASKA,NULL,Jerzy,Men
11904,KAZANKINA,NULL,Tatiana,Women
11905,YUAN,NULL,Hua,Women
11906,HAIGH,NULL,Robert,Men
11907,WALDOCH,NULL,Tomasz,Men
11908,TILDEN,Lee,Charles,Men
11909,GORPICHIN,NULL,Viatcheslav,Men
11910,CUNNINGHAM,NULL,H.,Men
11911,IVANOV,NULL,Nikolai,Men
11912,HARTMANN,NULL,Karel,Men
11913,MERDAN-KOLAR,NULL,Jasna,Women
11914,CORNELLIE,NULL,Florimond,Men
11915,VAN,Auguste,DE VERRE,Men
11916,STEWART,NULL,Melvin,Men
11917,DOD,NULL,William,Men
11918,MADARAS,NULL,Norbert,Men
11919,BAYANMUNK,NULL,Khorloo,Men
11920,JENKINS,Lamont,Charles,Men
11921,VAN,Bas,DE GOOR,Men
11922,BOE,NULL,Mathias,Men
11923,HEDIN,NULL,Robert,Men
11924,WASIM,NULL,Feroz,Men
11925,BELAUSTEGUI,NULL,Jon,Men
11926,GONZALEZ,NULL,Yoanka,Women
11927,CHECHI,NULL,Juri,Men
11928,BREGMAN,Steven,James,Men
11929,ZAFAR,NULL,Hayat,Men
11930,KUMAGAE,NULL,Ichiya,Men
11931,CONSTANTINO,NULL,Tommaso,Men
11932,CUDMORE,Robert,Collier,Men
11933,FUERSTE,NULL,Moritz,Men
11934,PEREPETCHENOV,NULL,Oleg,Men
11935,MOLNAR,NULL,Endre,Men
11936,HERCZEG,NULL,Istvan,Men
11937,NOMURA,NULL,Toyokazu,Men
11938,KELBETCHEVA-BARBULOVA,NULL,Siika,Women
11939,KLEPPINGER,NULL,Gerhard,Men
11940,THUBRON,NULL,Emile,Men
11941,KAPACHINSKAYA,NULL,Anastasiya,Women
11942,ROMASHKOVA-PONOMAREVA,NULL,Nina,Women
11943,GRIFFITH,NULL,Yolanda,Women
11944,ARMASEL,NULL,Dumitru,Men
11945,BIEDERLACK,NULL,Sebastian,Men
11946,COGHEN,Luis,Juan,Men
11947,TEMES,NULL,Judith,Women
11948,BÖHMER,NULL,Joachim,Men
11949,BOULAMI,NULL,Khalid,Men
11950,STANYAR,NULL,Stanley,Men
11951,ZHIGILY,NULL,Vladimir,Men
11952,SAVELYEVA,NULL,Tatyana,Women
11953,SCHMITT,NULL,Julie,Women
11954,CHAPMAN,William,Ernest,Men
11955,WHEELER,Valentine,Michael Keith,Men
11956,ROSS,NULL,Kyla,Women
11957,FANSHAWE,Gennys,Richard,Men
11958,PITMAN,Hugo,Frederick Archibald,Men
11959,HOUBEN,NULL,Hubert,Men
11960,KUSNER,Hallowell,Kathryn,Women
11961,COLLA,M.,Daniel,Men
11962,GUSHCHIN,NULL,Aleksei,Men
11963,MARIAN,NULL,Theodor,Men
11964,TOONEN,(Rik),Hendrik,Men
11965,LIANG,NULL,Qin,Women
11966,RICHTER,NULL,Ulrike,Women
11967,CAI,NULL,Yalin,Men
11968,HERNANDEZ,Orlando,PEDROSO,Men
11969,PENA,NULL,A.,Men
11970,CLARY,NULL,Tyler,Men
11971,MINNERT,NULL,Sandra,Women
11972,DUBROVIN,NULL,Konstantin,Men
11973,SHAN,NULL,Ying,Women
11974,CES,NULL,Jean,Men
11975,TRINKLER,NULL,Richard,Men
11976,CEPEDA,Frederich,CRUZ,Men
11977,LEBOUTTE,NULL,Marcel,Men
11978,VOORTING,Petrus,Gerardus,Men
11979,WILKINS,Maurice,Malcolm,Men
11980,JENSEN,Marius,Sören,Men
11981,KÜPER,NULL,Ursula,Women
11982,GENTZEL,NULL,Peter,Men
11983,FOLTOVA,NULL,Vlasta,Women
11984,KNUBEL,NULL,Bernhard,Men
11985,EVSEEV,NULL,Nikolai,Men
11986,BROWNLEE,NULL,Jonathan,Men
11987,SUDDUTH,NULL,Jill,Women
11988,WEISS,Margot,Bianca,Women
11989,SADA,NULL,Victor,Men
11990,EIKELBOOM,NULL,Marten,Men
11991,YAKIMENKO,NULL,Alexey,Men
11992,PETERSEN,Sigvald,Gerhard,Men
11993,NIEMI,NULL,Pekka,Men
11994,PAGAZAURTUNDUO,NULL,Francisco,Men
11995,SCHMITT,NULL,Allison,Women
11996,MACDONALD,NULL,Linsey,Women
11997,BORELLA,NULL,Andrea,Men
11998,TIFFEE,NULL,Terry,Men
11999,STADLER,F.,Joseph,Men
12000,HEIN,NULL,Harald,Men
12001,JAY,Neville,Allan Louis,Men
12002,BOYESEN,Carlsen,Trygve,Men
12003,ASMUSSEN,Henry,Gunnar,Men
12004,ANDERSSON,NULL,Frank,Men
12005,MILLAR,NULL,Ryan,Men
12006,MITCHELL,NULL,Harry,Men
12007,YATSENKO,NULL,Olena,Women
12008,BOUIN,NULL,Jean,Men
12009,HOLT,Drummond,Martin,Men
12010,NAULT,NULL,Marie-Eve,Women
12011,VAN,Lambertus,KLAVEREN,Men
12012,KULCSAR,NULL,Gergely,Men
12013,GONG,NULL,Jinjie,Women
12014,TANASE,NULL,Anca,Women
12015,KLAVER,NULL,Karel,Men
12016,ROKA,NULL,Antal,Men
12017,NISOT,NULL,Fernand,Men
12018,JEFFERSON,Theodore,Thomas,Men
12019,HOWELL,Scott,Matilda,Women
12020,LA,Francesco,MACCHIA,Men
12021,MILLAR,NULL,Ian,Men
12022,NIYONGABO,NULL,Venuste,Men
12023,KENNEDY,NULL,Angela,Women
12024,KÖPPEN,NULL,Kerstin,Women
12025,CULBREATH,NULL,Joshua,Men
12026,MOSKALENKO,NULL,Larisa,Women
12027,HASLOV,Borgen,Björn,Men
12028,TORRES,Chegui,Jose Louis,Men
12029,VESPER,NULL,Rudolf,Men
12030,BEKATOROU,NULL,Sofia,Women
12031,GEORGE,T.,Peter,Men
12032,RASKINA,NULL,Yulia,Women
12033,DAVIES,Valerie,Elizabeth,Women
12034,PORZIO,NULL,Lorenzo,Men
12035,PRIAHINA,NULL,Svetlana,Women
12036,JAMES,NULL,Lebron,Men
12037,KLIMCICK,NULL,Arnost,Men
12038,YOKOSAWA,NULL,Yuki,Women
12039,HYNES,NULL,Mathias,Men
12040,TUNNICLIFFE,NULL,Anna,Women
12041,GEBHARDT,William,Michael,Men
12042,STAINES,Laurence,Michael,Men
12043,EKELS,NULL,John,Men
12044,GATAULLIN,NULL,Rodion,Men
12045,JIN,NULL,Ziwei,Women
12046,RITCHIE,George,Josiah,Men
12047,VERHAVERT,NULL,Henri,Men
12048,DEBORGIES,NULL,Albert,Men
12049,LASSIG,NULL,Rosemary,Women
12050,VRDOLJAK,NULL,Zdeslav,Men
12051,BAUMA,(Herma),Hermine,Women
12052,ZWOLINSKI,NULL,Krzysztof,Men
12053,VOCHOSKA,NULL,Vaclav,Men
12054,MORKOVKIN,NULL,Valentin,Men
12055,LORD,Campbell,CURRIE Lorne,Men
12056,SCHMITT,Rüdiger,Arnd,Men
12057,LINN,NULL,Jeremy,Men
12058,SEMETZKY,NULL,Dieter,Men
12059,KRUG,NULL,Barbara,Women
12060,MAURER,NULL,Friedrich,Men
12061,CARR,William,Sabin,Men
12062,ARKHIPENKO,NULL,Vasili,Men
12063,SÖDERLINDH,NULL,Gunnar,Men
12064,HENRIKSEN,NULL,Niels,Men
12065,HUNT,Gower,David Charles,Men
12066,BUDINGER,NULL,Hugo,Men
12067,LOFGREN,NULL,Stefan,Men
12068,YOZAITIS,NULL,Arvidas,Men
12069,LAETTNER,D.,Christian,Men
12070,THELOKE,NULL,Stev,Men
12071,TONKOVIC,NULL,Marija,Women
12072,LEE,Hee,Won,Men
12073,CHANG,NULL,Eun-Kyung,Men
12074,HENRIQUEZ,NULL,Thais,Women
12075,AMOORE-POLLOCK,Florence,Judith,Women
12076,SULLEY,Lindsay,Arthur,Men
12077,LEE,NULL,Jaejin,Men
12078,LEPENNEC,NULL,Emilie,Women
12079,ILYIN,NULL,Vasili,Men
12080,CHA,NULL,Jae-Kyung,Women
12081,VÖLS,NULL,Gerd,Men
12082,CATTALINICH,NULL,Simeone,Men
12083,MAGNUSSON,NULL,Lennart,Men
12084,TABAKOVA,NULL,Yuliya,Women
12085,ZUCCHETTI,NULL,Francesco,Men
12086,BOLOTNIKOV,NULL,Pyotr,Men
12087,BALL,A.,James,Men
12088,SAULTERS,NULL,Glynn,Men
12089,FAJFRIC,NULL,Petar,Men
12090,WERBROECK,NULL,Joseph,Men
12091,BISCHOFF,NULL,Peter,Men
12092,DE,Franciscus,GROOT Henri,Men
12093,MAC,Leslie,DONALD George,Men
12094,KUDUKHOV,NULL,Besik,Men
12095,CIOBANU,Mihaela,CIOBANU,Women
12096,IAKOVLEV,NULL,Roman,Men
12097,LIM,NULL,Mi-Kyung,Women
12098,ALEID,NULL,Khaled,Men
12099,STANNING,NULL,Heather,Women
12100,STALLARD,NULL,Tom,Men
12101,BIANCHI,NULL,Enrico,Men
12102,RADIMEC,NULL,Libor,Men
12103,AUWERKERKEN,NULL,Eugenius,Men
12104,WATERFIELD,NULL,Peter,Men
12105,GOENS,NULL,Daniel,Men
12106,TAN,NULL,Zongliang,Men
12107,MEDEROW,NULL,Heinrich,Men
12108,LIENHARD,NULL,Walter,Men
12109,DRAGUNSKI,NULL,Mark,Men
12110,ANTONOV,NULL,Yaroslav,Men
12111,TEEUWISSEN,NULL,Arjen,Men
12112,JOHNSON,NULL,Folke,Men
12113,DUMITRU,NULL,Marian,Men
12114,SCHUETTLER,NULL,Rainer,Men
12115,ESCARRE,NULL,Juan,Men
12116,SATTLER,NULL,Norbert,Men
12117,BEARD,Jr.,Ralph Milton,Men
12118,MIFTAKHUTDINOVA,NULL,Diana,Women
12119,SORO,NULL,Slobodan,Men
12120,SCHROTH,NULL,Frances,Women
12121,JEPKORIR,NULL,Eunice,Women
12122,CHUNG,NULL,Eun-Kyung,Women
12123,HIRSCHL,NULL,Nikolaus,Men
12124,FÖRSTER,NULL,Olaf,Men
12125,KRAUT,NULL,Laura,Women
12126,PATERNOSTER,NULL,Henri,Men
12127,BELL,Maritza,Regla,Women
12128,GARAGNANI,NULL,Romano,Men
12129,ZALOGAJTITE-KALEDENE,NULL,Birute,Women
12130,FOX-JERUSALMI,NULL,Myriam,Women
12131,LU,NULL,Xiaojun,Men
12132,JOHNSON,Philip,Scott,Men
12133,FRISCHKNECHT,NULL,Thomas,Men
12134,MCCALLISTER,Harold,Charles,Men
12135,GIORGI,NULL,Virginia,Women
12136,SMART,Hurlburt,Hilary,Men
12137,RIGGIN,NULL,Aileen,Women
12138,GECZI,NULL,Erika,Women
12139,CLAPP,III.,Charles Elmer,Men
12140,BOTEV,NULL,Stefan,Men
12141,HERRMANN,NULL,Jacob,Men
12142,DEL,Alberto,RIO SALAS Jorge,Men
12143,DUVHOLT,NULL,Kristine,Women
12144,BARBARA,NULL,NULL,Women
12145,ZALA,NULL,Gyorgy,Men
12146,PATTON,Emery,Melvin,Men
12147,SPANGBERG,NULL,Arvid,Men
12148,HEIJTING-SCHUHMACHER,NULL,Irma,Women
12149,LAZARE,NULL,Mylene,Women
12150,BASZANOWSKI,NULL,Waldemar,Men
12151,VAN,Petra,STAVEREN,Women
12152,VARGA,NULL,Karoly,Men
12153,OLSEN,NULL,Jon,Men
12154,LINS,NULL,Danielle,Women
12155,WEINBERGER,NULL,Richard,Men
12156,KAUSZ,NULL,Istvan,Men
12157,CHEN,NULL,Yueling,Women
12158,CROW,NULL,Kim,Women
12159,WERNER,NULL,Jan,Men
12160,FRIZZELL,NULL,Mildred,Women
12161,WILCOX,NULL,Lisa,Women
12162,GUNST,NULL,Fritz,Men
12163,STEWART,NULL,Jean,Women
12164,OKAMOTO,NULL,Yoriko,Women
12165,ATIK,NULL,Celal,Men
12166,DELEHANTY,Catherine,Megan,Women
12167,HERNANDEZ,Ariel,ASCUY,Men
12168,KING-WALKER,A.,Joyce,Women
12169,GASPERI,NULL,F.,Men
12170,MCGEE,Denise,Pamela,Women
12171,HONKALA,Ilmo,Leo,Men
12172,MCMAHON,NULL,Brigitte,Women
12173,SHEPPARD,NULL,Steven,Men
12174,AIRAPETYAN,NULL,Sos,Men
12175,LINDBLOM,NULL,Gustav,Men
12176,CAMPANA,NULL,Loris,Men
12177,ZAZDRAVNYKH,NULL,Valentina,Women
12178,RODIAN,Akerstrom-H.,Kjell,Men
12179,KANISKINA,NULL,Olga,Women
12180,MACDONALD,David,Ross,Men
12181,BELVILLE,Aubrey,Miles,Men
12182,MATHY,NULL,Francois,Men
12183,EVANS,NULL,Peter,Men
12184,BISCHOF,NULL,Ole,Men
12185,WARRINER,Henry,Michael,Men
12186,MENGUAL,NULL,Gemma,Women
12187,DUFFOY,NULL,Louis,Men
12188,FORNONI,NULL,Giacomo,Men
12189,ANTIC,NULL,Joseph,Men
12190,MIZUSHIMA,NULL,Koichi,Men
12191,NOSSOV,NULL,Dmitri,Men
12192,POSPISIL,NULL,Petr,Men
12193,PALOMBO,NULL,Angelo,Men
12194,KAKIASVILIS,NULL,Akakios,Men
12195,CUTOV,NULL,Calistrat,Men
12196,BAILEY-COLE,NULL,Kemar,Men
12197,LIN,NULL,Sang,Women
12198,PECKA,NULL,Zdenek,Men
12199,PARK,NULL,Hae-Jung,Women
12200,DUMITRACHE,Magdalena,Maria,Women
12201,SIMAIKA,NULL,Farid,Men
12202,YE,NULL,Chong,Men
12203,MOGYOROSI-KLENCS,NULL,Janos,Men
12204,PERREE,NULL,Louis,Men
12205,MA,NULL,Long,Men
12206,MCGILLIVRAY,NULL,Perry,Men
12207,SCHIBOR,NULL,NULL,Men
12208,MALTCHOUGUINA,NULL,Galina,Women
12209,YOUNG,NULL,Albert,Men
12210,HOVLAND,NULL,Ingeborg,Women
12211,DE,Noel,MILLE,Men
12212,RYAN,Morgan,Matthew,Men
12213,BIONDI,NULL,Matthew,Men
12214,SAITO,NULL,Ikuzo,Men
12215,STURROCK,Stuart,Alexander,Men
12216,DIMONT,NULL,Jacques,Men
12217,FREDBORG,Christian,Niels,Men
12218,GULNOI,NULL,Rattikan,Women
12219,CHAILLOT,NULL,Louis,Men
12220,EASTER,Robert,Paul,Men
12221,BUTLER,Burnside,Everard,Men
12222,CLARK,Edward,Stephen,Men
12223,PEKIC,NULL,Sofija,Women
12224,SCHIRMER,NULL,Öistein,Men
12225,BRUCE,Edwin,Thomas,Men
12226,BENNER,Leo,Huelet,Men
12227,BARABAS,NULL,Eniko,Women
12228,HUANG,NULL,Xu,Men
12229,ERICHSEN,NULL,Leif,Men
12230,MAYRHOFER,NULL,Wolfgang,Men
12231,RÖNNE,Trappaud,Hans Stig,Men
12232,VAN,Gillian,DEN BERG,Women
12233,ZHANG,NULL,Xiaohuan,Women
12234,RUT,NULL,Tadeusz,Men
12235,SANTHA,NULL,Lajos,Men
12236,MCLAUGHLIN,Dean,Jeffrey,Men
12237,PIEK,Albert,Christen,Men
12238,BÜCHNER,NULL,Ralf,Men
12239,CSASZAR,NULL,Monika,Women
12240,CULLEN-GOODSIR,John,Ernest,Men
12241,HELMBOLD-GUMMEL,NULL,Margitta,Women
12242,TSAGAANBAATAR,NULL,Khashbaatar,Men
12243,VANDERNOTTE,NULL,Fernand,Men
12244,KARLS,NULL,Tommy,Men
12245,NILSSON,NULL,Erik,Men
12246,CLARK,NULL,Saskia,Women
12247,PACE,Owen,Darrell,Men
12248,ARTUC,NULL,Sedat,Men
12249,PEREW,Strahan,Roben,Men
12250,VON,Carl-Friedrich,LANGEN,Men
12251,THIELE,NULL,Annekatrin,Women
12252,TAN,(Tiger),Howe-Liang,Men
12253,OTA,NULL,Yuki,Men
12254,KHRACHEV,NULL,Murat,Men
12255,POPOVA,NULL,Valentina,Women
12256,CARR,NULL,Geoffrey,Men
12257,WEYGAND,NULL,Hannelore,Women
12258,GEERIS,NULL,Piet-Hein,Men
12259,KOPLJAR,NULL,Marko,Men
12260,MORANDI,NULL,Matteo,Men
12261,SZEKELY,NULL,Andras,Men
12262,VAN,Lucien,CROMBRUGGHE Marcel,Men
12263,CHICK,NULL,Sandra,Women
12264,REGGIO,Leone,Giovanni,Men
12265,FOURNIER,NULL,Amede,Men
12266,SYERS,NULL,Florence,Women
12267,LIE,NULL,Sigve,Men
12268,VAN,Andre,DE WERWE DE VORSSELAERE,Men
12269,CHERNOVA,NULL,Tatyana,Women
12270,SALIHU,NULL,Azis,Men
12271,STEPANOV,NULL,Vasili,Men
12272,RADONYAK,NULL,Yuri,Men
12273,CHARPENTIER,NULL,Robert,Men
12274,MIWA,NULL,Takashi,Men
12275,VALENTINE,Chester,Alan,Men
12276,PARKIN,NULL,Terence,Men
12277,CAMPRIANI,NULL,Niccolo,Men
12278,SAETHER,Andreas,Ole,Men
12279,GRIMMELMANN,Johan,Hermann,Men
12280,JÖRGENSEN,NULL,Viktor,Men
12281,VEREMEEV,NULL,Vladimir,Men
12282,XIU,NULL,Li-Juan,Women
12283,SIITONEN,Juhani,Hannu,Men
12284,GARCIA,Simon,Russell,Men
12285,GRYLLS,Mills,David,Men
12286,CAREY,John,Richard,Men
12287,WEI,NULL,Haiying,Women
12288,CHMONINA,NULL,Marina,Women
12289,IBAR,NULL,Jose,Men
12290,WAGNER,NULL,Udo,Men
12291,PEARCE,NULL,Christie,Women
12292,HERRERA,Tomas,MARTINEZ,Men
12293,YAMBULATOV,NULL,Rustam,Men
12294,MANDRINI,NULL,Ferdinando,Men
12295,NASIR,NULL,Ali,Men
12296,MANZANO,NULL,Leonel,Men
12297,NYAMBUI,NULL,Suleiman,Men
12298,JUNINHO,NULL,NULL,Men
12299,DJIBER,Akhmedov,Liutvi,Men
12300,POULTER,Orlando,Horatio,Men
12301,GRAPENTHIN,NULL,Hans-Ulrich,Men
12302,TJUGUM,Maire,Heidi,Women
12303,THOMPSON,NULL,Obadele,Men
12304,ABASCAL,Alejandro,GARCIA,Men
12305,MIKOLAJCZYK,NULL,Beata,Women
12306,HERNANDEZ,NULL,Noe,Men
12307,TIKHONINA,NULL,Tamara,Women
12308,DEMINA,NULL,Svetlana,Women
12309,WEBER,NULL,Gerd,Men
12310,BULATOVIC,NULL,Katarina,Women
12311,SOMFAY,NULL,Elemer,Men
12312,LEANDRO,NULL,DAMIAO,Men
12313,HESSLICH,NULL,Lutz,Men
12314,SLUSARSKI,NULL,Tadeusz,Men
12315,KOBYLINSKI,NULL,Edward,Men
12316,PARK,NULL,Jinman,Men
12317,MEMMEL,NULL,Chellsie,Women
12318,DELLO,Norman,JOIO,Men
12319,NAG,NULL,Theodor,Men
12320,VAJDA,Sandor,Attila,Men
12321,SAHIN,NULL,Ramazan,Men
12322,HANSEN,Aage,Karl,Men
12323,BARZAGLI,NULL,Andrea,Men
12324,CUMMINGS,NULL,Jeremy,Men
12325,SKOLNEKOVIC,NULL,Sinisa,Men
12326,VOIGT,C.,Harry,Men
12327,AVENDANO,NULL,Victor,Men
12328,MOREAU,Theresa,Janet,Women
12329,YOO,NULL,Wonchul,Men
12330,CORNET,NULL,Lynda,Women
12331,MARSHALL,Knox,John,Men
12332,GOODWIN,Budd,Leo,Men
12333,MILJAK,NULL,Zdravko,Men
12334,SUMNIKOVA,NULL,Irina,Women
12335,KUZMINS,NULL,Afanasijs,Men
12336,BLINKS,NULL,Susan,Women
12337,WELCHLI,Richard,John,Men
12338,DRAGANJA,NULL,Duje,Men
12339,PEDROSO,NULL,Yadier,Men
12340,GARDJEV,Stoyanov,Prodan,Men
12341,ROBESON,David,Peter,Men
12342,KHARIN,NULL,Pavel,Men
12343,ROKNE,NULL,Marianne,Women
12344,GALKINA,NULL,Lyubov,Women
12345,HISCOCK,May,Eileen,Women
12346,GUISSART,Jacques,Rene,Men
12347,LI,NULL,Duihong,Women
12348,VAN,Louis,TILT,Men
12349,STEINBECK,NULL,Janet,Women
12350,TANI,NULL,Yoshitomo,Men
12351,ARCHER,NULL,Simon,Men
12352,OLIVE,Nuria,VANCELLS,Women
12353,SÖRENSEN,Otto,Frode,Men
12354,TIACOH,NULL,Gabriel,Men
12355,KOMISARZ,NULL,Rachel,Women
12356,SLATTON,Walter,James,Men
12357,POIX,NULL,Gabriel,Men
12358,BROOKSHAW,Elizabeth,Dorothy,Women
12359,HAGENBÄUMER,NULL,Eva,Women
12360,BECKER-STEINER,NULL,Marion,Women
12361,LAWSON,NULL,Kara,Women
12362,CARON,(Kiki),Christine,Women
12363,FRANKLIN,NULL,Missy,Women
12364,MUNTEANU,NULL,Nicolae,Men
12365,DUENSING,NULL,Brian,Men
12366,LESOV,NULL,Petr,Men
