9418,Atlanta 1996,BUL
1701,Barcelona 1992,MGL
16037,Amsterdam 1928,NED
11922,London 2012,DEN
17264,Los Angeles 1984,USA
8055,Tokyo 1964,ROU
4202,Atlanta 1996,USA
21638,Atlanta 1996,CAN
1708,Athens 2004,RUS
3926,Beijing 2008,ARG
9572,St Louis 1904,USA
20806,Barcelona 1992,CHN
2069,Mexico 1968,USA
3275,Los Angeles 1932,USA
6969,London 2012,USA
2988,Rome 1960,URS
16258,London 1908,ITA
14518,London 1908,SWE
11934,Athens 2004,RUS
19959,Amsterdam 1928,ITA
13449,Los Angeles 1984,KOR
4784,Atlanta 1996,JPN
19005,Mexico 1968,FRA
13164,Barcelona 1992,KEN
19749,Seoul 1988,USA
18993,Atlanta 1996,USA
13474,Amsterdam 1928,DEN
147,London 1948,DEN
10778,Barcelona 1992,LAT
7120,Athens 2004,GER
13731,Athens 2004,ROU
19857,Sydney 2000,USA
2752,London 2012,NED
1878,Moscow 1980,URS
22645,Paris 1924,FRA
10157,Antwerp 1920,BEL
5915,Tokyo 1964,FRA
18576,London 2012,CAN
6426,Beijing 2008,RUS
1179,Sydney 2000,AUS
16377,Barcelona 1992,BRA
15899,Mexico 1968,FRG
13828,Munich 1972,USA
8706,Athens 2004,ESP
14694,London 1948,HUN
11227,Beijing 2008,LTU
15180,London 1908,SWE
12180,Barcelona 1992,CAN
1919,Atlanta 1996,FRA
2706,Montreal 1976,BUL
5656,Munich 1972,GDR
5848,Beijing 2008,NED
21580,Los Angeles 1932,USA
22492,Montreal 1976,FRG
945,Munich 1972,AUS
98,Atlanta 1996,FRA
10564,Paris 1924,FRA
10271,London 1908,CAN
9544,London 2012,AUS
12379,Berlin 1936,GER
933,Montreal 1976,POL
17137,Los Angeles 1984,NOR
14648,St Louis 1904,USA
687,Beijing 2008,AUS
4098,Munich 1972,YUG
13895,London 1908,USA
14232,Paris 1900,FRA
13379,Berlin 1936,FIN
11123,Moscow 1980,BUL
1862,Amsterdam 1928,USA
14605,Seoul 1988,GDR
15693,Los Angeles 1932,SWE
2955,Berlin 1936,NED
11757,Beijing 2008,JPN
10249,London 2012,JPN
2337,Paris 1924,USA
20361,Paris 1900,USA
8994,Athens 2004,HUN
13146,Tokyo 1964,EUA
18066,Beijing 2008,TUR
2419,Mexico 1968,POL
15080,Paris 1924,USA
17887,Paris 1924,GBR
17711,London 2012,ESP
15290,Los Angeles 1984,USA
1939,Barcelona 1992,EUN
13875,Helsinki 1952,ITA
21968,Los Angeles 1984,CHN
5708,Sydney 2000,RUS
3486,Paris 1900,FRA
8447,Los Angeles 1984,USA
11980,London 1908,DEN
1366,Tokyo 1964,URS
19393,London 1948,FRA
11565,Sydney 2000,ITA
6313,Mexico 1968,GDR
4050,St Louis 1904,USA
9815,Barcelona 1992,ROU
2202,Munich 1972,IND
20128,Stockholm 1912,USA
2132,Melbourne / Stockholm 1956,AUS
13829,Athens 2004,RUS
1923,London 2012,AZE
152,Atlanta 1996,FRA
6773,Sydney 2000,NGR
7123,London 1908,USA
12631,Seoul 1988,USA
21150,Sydney 2000,GBR
2711,Munich 1972,PAK
17620,Berlin 1936,CAN
7762,Melbourne / Stockholm 1956,URS
3046,Rome 1960,ITA
11318,Mexico 1968,GDR
4253,Beijing 2008,UKR
8834,Montreal 1976,URS
22328,Munich 1972,FRA
13287,Los Angeles 1984,CHN
6059,Paris 1924,GBR
3802,Barcelona 1992,JPN
16040,Amsterdam 1928,GER
17421,Antwerp 1920,USA
6663,Moscow 1980,GDR
14663,Beijing 2008,AUS
1865,Amsterdam 1928,USA
740,Sydney 2000,FIN
18852,Munich 1972,URS
3824,Helsinki 1952,URS
20776,Amsterdam 1928,SWE
21373,Tokyo 1964,HUN
7859,Berlin 1936,AUT
19118,Los Angeles 1984,BRA
19672,Helsinki 1952,SUI
13468,Munich 1972,GDR
409,Seoul 1988,GBR
313,London 2012,JPN
5539,Stockholm 1912,USA
14582,Mexico 1968,USA
6031,Barcelona 1992,KEN
12030,Athens 2004,GRE
10637,Moscow 1980,GDR
8628,Moscow 1980,CUB
13377,Barcelona 1992,TPE
9202,Sydney 2000,USA
13523,Los Angeles 1984,USA
13704,Beijing 2008,CHN
16000,Sydney 2000,GBR
1896,Atlanta 1996,KOR
20035,Los Angeles 1984,NED
8879,Stockholm 1912,HUN
2359,Sydney 2000,USA
5243,Barcelona 1992,USA
4004,Melbourne / Stockholm 1956,YUG
8488,Sydney 2000,AUS
9677,Athens 2004,FRA
18531,Tokyo 1964,ROU
13341,Munich 1972,SWE
9323,Rome 1960,ESP
15554,Montreal 1976,POL
13274,Beijing 2008,BLR
9124,Barcelona 1992,CAN
1754,London 2012,USA
12555,Berlin 1936,USA
14450,Tokyo 1964,EUA
16337,Paris 1900,FRA
5571,London 1948,FRA
4746,Los Angeles 1984,USA
2679,Beijing 2008,CZE
12397,London 1948,FRA
10091,Beijing 2008,CAN
2718,Helsinki 1952,USA
8763,Atlanta 1996,AZE
9273,Sydney 2000,USA
4017,Munich 1972,HUN
7039,Paris 1924,FRA
22225,Stockholm 1912,GER
7930,Barcelona 1992,EUN
19907,Moscow 1980,ROU
18074,Barcelona 1992,CHN
20726,Munich 1972,IND
3443,Melbourne / Stockholm 1956,FRA
2257,Melbourne / Stockholm 1956,URS
16978,Los Angeles 1984,PAK
17947,Athens 2004,LAT
3786,Melbourne / Stockholm 1956,EUA
17080,Moscow 1980,BUL
10991,Montreal 1976,ITA
16620,Stockholm 1912,DEN
12301,Montreal 1976,GDR
2692,London 1908,ITA
15753,Tokyo 1964,BAH
2362,Melbourne / Stockholm 1956,URS
7498,Mexico 1968,USA
7854,St Louis 1904,USA
19081,Athens 2004,RUS
11137,Athens 2004,KAZ
12916,Montreal 1976,URS
16190,London 2012,USA
7815,Munich 1972,GDR
14433,London 1908,GER
11125,Athens 2004,USA
16473,Los Angeles 1984,NED
17484,Atlanta 1996,BRA
13734,Atlanta 1996,GBR
10907,Amsterdam 1928,USA
12212,Sydney 2000,AUS
4815,Beijing 2008,AUS
14738,Los Angeles 1984,AUS
22053,Sydney 2000,KOR
14887,Stockholm 1912,DEN
18264,Munich 1972,NZL
22585,Paris 1924,FIN
5397,Moscow 1980,TCH
11277,Beijing 2008,JAM
5599,Mexico 1968,TPE
20761,Los Angeles 1984,USA
21729,Barcelona 1992,CUB
6590,St Louis 1904,USA
5296,Athens 2004,USA
21595,St Louis 1904,ZZX
8206,London 2012,FRA
680,Helsinki 1952,URS
9742,Rome 1960,USA
18859,Paris 1924,GBR
7542,Mexico 1968,URS
9237,Atlanta 1996,POL
22718,Munich 1972,NED
1699,Stockholm 1912,FIN
8473,Helsinki 1952,USA
6951,Mexico 1968,URS
17083,London 1908,FRA
7335,Moscow 1980,URS
11429,Melbourne / Stockholm 1956,URS
8543,Atlanta 1996,HUN
11640,Montreal 1976,NZL
17642,Moscow 1980,GDR
16010,Seoul 1988,URS
19918,Montreal 1976,URS
7146,Berlin 1936,SUI
9004,Barcelona 1992,ITA
14225,Montreal 1976,TCH
21042,Moscow 1980,GDR
4043,Atlanta 1996,BRA
2256,Stockholm 1912,GBR
17881,Beijing 2008,GBR
7187,Berlin 1936,IND
3246,Helsinki 1952,IND
9084,Antwerp 1920,BEL
22720,Sydney 2000,ITA
812,Barcelona 1992,EUN
11064,Moscow 1980,TCH
11105,Antwerp 1920,SWE
3032,Beijing 2008,ITA
13509,Barcelona 1992,CUB
12179,Beijing 2008,RUS
1767,Paris 1924,USA
12045,Beijing 2008,CHN
15950,Montreal 1976,YUG
6570,Berlin 1936,ARG
1445,Tokyo 1964,NED
8824,Melbourne / Stockholm 1956,PAK
5163,Athens 2004,KAZ
2276,Sydney 2000,AUS
14246,Barcelona 1992,GER
22140,London 2012,JAM
15228,London 2012,NED
14349,Beijing 2008,RUS
14431,London 1948,TCH
19138,Athens 2004,ARG
13437,London 1948,GBR
21303,London 2012,KOR
2880,Barcelona 1992,CRO
18223,Moscow 1980,URS
3875,Mexico 1968,URS
19609,Mexico 1968,AUS
5409,Munich 1972,HUN
5806,Los Angeles 1984,FRA
13643,Paris 1924,DEN
13110,Munich 1972,GDR
14454,Amsterdam 1928,EST
4550,Athens 1896,DEN
18206,Moscow 1980,URS
14363,Tokyo 1964,USA
22283,London 2012,SRB
2063,Athens 2004,AUS
12741,Berlin 1936,FRA
18494,Mexico 1968,USA
9392,London 1948,SWE
19648,London 1908,RSA
7551,Antwerp 1920,SWE
1566,Melbourne / Stockholm 1956,CAN
2344,Berlin 1936,USA
549,Atlanta 1996,YUG
3007,Antwerp 1920,SWE
15710,Atlanta 1996,CHN
10828,London 2012,NZL
13031,Stockholm 1912,GBR
17902,Athens 2004,AUS
17037,Seoul 1988,GDR
16752,Paris 1900,GBR
20155,Atlanta 1996,ARG
8936,Moscow 1980,GDR
8701,Sydney 2000,ROU
8661,Amsterdam 1928,FRA
13745,Rome 1960,POL
11082,Amsterdam 1928,AUT
15039,London 2012,ITA
10850,Montreal 1976,GDR
19553,Sydney 2000,RUS
20133,Beijing 2008,USA
972,Sydney 2000,ESP
11153,Munich 1972,USA
21260,Los Angeles 1932,FIN
5608,Atlanta 1996,CUB
3932,Paris 1924,TCH
5444,Los Angeles 1984,FRG
4203,London 1948,SUI
4226,Amsterdam 1928,USA
17054,Melbourne / Stockholm 1956,URS
2431,Rome 1960,IND
18347,St Louis 1904,USA
16909,Athens 2004,HUN
4539,Melbourne / Stockholm 1956,ITA
17631,Atlanta 1996,GER
14218,Seoul 1988,URS
6117,Moscow 1980,URS
7353,London 2012,RUS
19178,Beijing 2008,CHN
16100,Rome 1960,TCH
5788,London 2012,HUN
15038,Barcelona 1992,USA
2442,Barcelona 1992,SLO
15838,Montreal 1976,GDR
9970,Athens 2004,POL
4912,Stockholm 1912,FIN
17215,Beijing 2008,UKR
10251,Athens 2004,FRA
22657,Barcelona 1992,FRA
21716,Barcelona 1992,CHN
9634,Atlanta 1996,BEL
18830,Sydney 2000,GBR
7572,Sydney 2000,USA
17312,Atlanta 1996,RUS
16005,Beijing 2008,USA
19116,Atlanta 1996,RUS
8980,Seoul 1988,URS
538,Seoul 1988,PER
12380,Seoul 1988,URS
4145,Antwerp 1920,BEL
16658,London 2012,BRA
21481,Seoul 1988,NED
14930,London 2012,GBR
14079,Stockholm 1912,SWE
8049,Los Angeles 1932,GER
509,Sydney 2000,MDA
20948,Montreal 1976,GDR
5793,Antwerp 1920,SWE
7539,London 2012,AZE
15865,Beijing 2008,AUS
1127,Rome 1960,USA
11040,Sydney 2000,UKR
20369,Sydney 2000,KOR
4256,Rome 1960,URS
8132,Seoul 1988,GDR
1809,London 1908,USA
4435,Melbourne / Stockholm 1956,FIN
1126,Los Angeles 1932,PHI
6320,London 2012,SWE
22085,Atlanta 1996,FRA
13357,Los Angeles 1932,DEN
2881,Antwerp 1920,BEL
12413,Beijing 2008,GBR
16914,Munich 1972,GDR
12360,Montreal 1976,FRG
11824,Beijing 2008,ITA
16066,Moscow 1980,IND
22475,Atlanta 1996,ROU
20203,Barcelona 1992,GER
9720,Munich 1972,NZL
15963,Beijing 2008,USA
18009,Beijing 2008,GBR
17078,Berlin 1936,USA
8083,Stockholm 1912,GBR
6832,Atlanta 1996,NED
10574,Los Angeles 1932,USA
1771,Paris 1924,GBR
10701,Sydney 2000,ROU
8429,Athens 2004,NGR
2243,London 2012,CHN
19025,Los Angeles 1984,GRE
13529,Mexico 1968,USA
1661,Beijing 2008,LTU
16994,Los Angeles 1984,AUS
22103,Montreal 1976,URS
16817,London 2012,ESP
9349,Rome 1960,URS
715,Melbourne / Stockholm 1956,URS
18237,Rome 1960,ROU
15959,Atlanta 1996,ESP
20392,Seoul 1988,USA
16704,Seoul 1988,URS
15739,Munich 1972,POL
8538,Amsterdam 1928,ITA
14125,Beijing 2008,USA
18738,Moscow 1980,YUG
12467,Sydney 2000,LTU
21630,London 2012,USA
11749,Helsinki 1952,GBR
11642,Melbourne / Stockholm 1956,SWE
5077,Paris 1924,GBR
8695,Beijing 2008,NED
14917,Tokyo 1964,HUN
16172,Mexico 1968,URS
9208,Beijing 2008,CHN
14602,Berlin 1936,TCH
13718,Tokyo 1964,EUA
12327,Amsterdam 1928,ARG
16664,Berlin 1936,GER
15754,Seoul 1988,SWE
22084,Atlanta 1996,NGR
22286,Los Angeles 1932,CAN
10316,Atlanta 1996,KAZ
8816,Munich 1972,GDR
1617,Athens 2004,AUS
871,London 2012,CRO
4402,Sydney 2000,ITA
8797,Atlanta 1996,GER
17229,Paris 1924,GBR
18774,Montreal 1976,URS
5065,St Louis 1904,USA
15186,Moscow 1980,GBR
2498,Atlanta 1996,YUG
21102,Melbourne / Stockholm 1956,URS
5912,Mexico 1968,URS
8827,Montreal 1976,JPN
6094,Stockholm 1912,GER
1281,Barcelona 1992,EUN
15766,Berlin 1936,FIN
5103,Berlin 1936,NOR
16525,Mexico 1968,YUG
10352,Stockholm 1912,USA
14204,Berlin 1936,FRA
6517,Los Angeles 1984,FRA
22498,Los Angeles 1984,PAK
9088,Paris 1924,SWE
12908,Atlanta 1996,NOR
5845,Beijing 2008,KOR
10046,Athens 1896,GRE
16368,London 1948,ITA
10092,Barcelona 1992,CUB
15980,Seoul 1988,YUG
4160,Helsinki 1952,URS
17255,London 2012,ARG
3828,London 2012,RUS
7800,Athens 2004,CAN
19443,Rome 1960,BEL
18434,Seoul 1988,BRA
14159,Beijing 2008,UKR
13871,Antwerp 1920,ITA
17559,Los Angeles 1932,USA
21894,London 1948,NED
179,Paris 1900,ZZX
5150,Athens 2004,NED
15340,Tokyo 1964,ITA
3212,Athens 1896,GRE
2250,Munich 1972,URS
3438,Montreal 1976,FRG
4563,Moscow 1980,URS
14900,Mexico 1968,URS
16891,Paris 1924,FRA
20421,London 1908,USA
2355,Munich 1972,URS
9525,Beijing 2008,ESP
9358,Athens 2004,AUS
12235,London 1948,HUN
20280,Athens 2004,JPN
20384,St Louis 1904,USA
13767,Moscow 1980,URS
20827,Helsinki 1952,USA
6887,Seoul 1988,JAM
9164,London 1908,CAN
5770,Los Angeles 1932,ITA
16802,Sydney 2000,GER
10468,Paris 1924,USA
13238,London 1908,GBR
5519,Moscow 1980,GDR
9996,Rome 1960,GBR
3076,Rome 1960,USA
4857,Sydney 2000,USA
20044,London 1908,ANZ
14579,London 1948,USA
4660,London 1948,FRA
22178,Munich 1972,USA
14529,Amsterdam 1928,ITA
10269,Atlanta 1996,FRA
17251,Sydney 2000,GBR
15435,Sydney 2000,RUS
11808,London 2012,POL
5447,Stockholm 1912,SWE
1732,Paris 1900,GBR
14629,Tokyo 1964,SWE
3190,Seoul 1988,KOR
3701,Antwerp 1920,ESP
10516,Barcelona 1992,ITA
14119,Atlanta 1996,BLR
10024,Barcelona 1992,JPN
13578,London 2012,SWE
20834,Berlin 1936,GER
13554,Stockholm 1912,GBR
19209,Munich 1972,FRG
8082,Barcelona 1992,USA
16787,Beijing 2008,USA
5400,Seoul 1988,GDR
2887,Rome 1960,TUR
17036,Tokyo 1964,EUA
12347,Atlanta 1996,CHN
17511,Athens 2004,ARG
13573,Beijing 2008,AUS
6640,Tokyo 1964,HUN
14199,Munich 1972,GDR
16388,London 1908,GBR
13138,Melbourne / Stockholm 1956,JPN
8635,Montreal 1976,CAN
1372,Los Angeles 1984,ITA
773,Atlanta 1996,BUL
6566,Mexico 1968,FRG
12226,Helsinki 1952,USA
21053,Beijing 2008,CHN
20554,Moscow 1980,ITA
9644,Mexico 1968,BUL
993,Tokyo 1964,USA
7922,Barcelona 1992,ROU
17833,Munich 1972,NED
6916,Munich 1972,USA
9678,London 1908,USA
9227,Mexico 1968,SWE
1327,Barcelona 1992,USA
21396,Amsterdam 1928,SWE
21509,Beijing 2008,DOM
4494,Atlanta 1996,GER
20989,Sydney 2000,RUS
10696,Seoul 1988,ROU
5435,Stockholm 1912,FIN
9600,Antwerp 1920,GBR
2885,Tokyo 1964,HUN
5794,London 2012,RUS
20325,Atlanta 1996,BUL
15116,London 2012,ESP
18485,Sydney 2000,AUS
16954,Paris 1924,SWE
12274,Barcelona 1992,JPN
8665,St Louis 1904,CAN
3716,Paris 1924,USA
20568,London 2012,CRO
8657,Stockholm 1912,GBR
10777,Munich 1972,IRI
2626,Los Angeles 1932,ITA
12402,Helsinki 1952,HUN
17686,Rome 1960,GBR
15013,Moscow 1980,GDR
7731,Sydney 2000,CHN
19456,Berlin 1936,USA
16902,Melbourne / Stockholm 1956,ITA
19303,Montreal 1976,JPN
22343,Seoul 1988,JPN
2988,Melbourne / Stockholm 1956,URS
5112,Paris 1924,NED
6612,Stockholm 1912,NOR
12737,Amsterdam 1928,ITA
7224,Helsinki 1952,USA
21833,Athens 2004,SWE
19201,Tokyo 1964,JPN
19187,Los Angeles 1932,USA
5073,Mexico 1968,USA
12450,Barcelona 1992,GHA
18715,Helsinki 1952,NED
20181,Amsterdam 1928,SUI
20625,Athens 2004,CHN
19683,Antwerp 1920,DEN
14780,Beijing 2008,NZL
3178,Rome 1960,DEN
9385,Atlanta 1996,USA
18450,Sydney 2000,FRA
10230,Montreal 1976,URS
19078,Beijing 2008,KEN
809,Sydney 2000,CZE
17957,Athens 2004,CUB
13278,London 1908,GBR
10282,Moscow 1980,YUG
22039,Paris 1900,FRA
9943,Moscow 1980,POL
1317,Athens 2004,JPN
3663,Atlanta 1996,YUG
15552,Beijing 2008,KOR
944,Los Angeles 1984,USA
22010,Melbourne / Stockholm 1956,FIN
19900,Sydney 2000,CZE
12341,Melbourne / Stockholm 1956,GBR
18588,London 2012,DEN
130,Moscow 1980,URS
622,Rome 1960,BWI
5950,London 2012,DEN
14814,Los Angeles 1984,USA
18112,Seoul 1988,GDR
6656,Barcelona 1992,USA
16449,Seoul 1988,YUG
9559,Munich 1972,ROU
7278,Seoul 1988,GDR
9810,Mexico 1968,KEN
8319,Tokyo 1964,DEN
17148,Los Angeles 1984,YUG
5615,Seoul 1988,YUG
15775,Seoul 1988,NZL
3932,Amsterdam 1928,TCH
8369,London 2012,GBR
5584,London 2012,ITA
1442,Los Angeles 1984,ROU
9256,Stockholm 1912,FIN
9545,Munich 1972,AUS
19051,London 1948,NED
18818,Rome 1960,HUN
16184,Berlin 1936,FIN
20968,Paris 1924,FRA
13000,London 2012,AUS
1521,Berlin 1936,USA
12364,Los Angeles 1984,ROU
1915,Beijing 2008,NED
3294,Barcelona 1992,GER
13213,Los Angeles 1984,CAN
5389,Athens 2004,IRI
15808,Beijing 2008,FRA
17636,Moscow 1980,URS
8606,London 2012,JPN
6777,Paris 1900,FRA
13663,Athens 2004,USA
4837,Rome 1960,HUN
5244,Seoul 1988,HUN
2984,Tokyo 1964,JPN
12239,Munich 1972,HUN
21046,Montreal 1976,BUL
11034,London 2012,ESP
5213,Barcelona 1992,EUN
5998,Los Angeles 1984,NZL
20628,Amsterdam 1928,HUN
6247,Beijing 2008,ISL
22577,Los Angeles 1984,ITA
14618,Moscow 1980,GDR
6863,Helsinki 1952,HUN
8244,London 2012,CAN
17116,London 1908,GBR
4286,Athens 2004,CHN
15942,Paris 1924,USA
7775,Moscow 1980,GDR
8404,Barcelona 1992,GER
13346,Munich 1972,URS
16643,London 1948,YUG
10273,London 1908,GBR
9835,Antwerp 1920,DEN
8755,Beijing 2008,SWE
10671,Sydney 2000,CUB
11111,Los Angeles 1984,GBR
22452,Berlin 1936,SUI
9780,Atlanta 1996,USA
20243,Sydney 2000,TPE
10660,London 2012,ITA
4278,Beijing 2008,NOR
18667,Amsterdam 1928,NED
11704,Los Angeles 1984,USA
3551,Helsinki 1952,HUN
18677,Amsterdam 1928,PHI
5682,Paris 1924,USA
17409,Munich 1972,USA
6367,Melbourne / Stockholm 1956,FIN
1612,Antwerp 1920,BEL
9842,Beijing 2008,RUS
12375,London 1948,USA
16590,Melbourne / Stockholm 1956,HUN
20460,Athens 2004,RUS
22415,Atlanta 1996,CRO
7141,Melbourne / Stockholm 1956,URS
12959,London 2012,GBR
7949,Berlin 1936,ITA
15120,Stockholm 1912,SWE
11956,London 2012,USA
17615,Athens 2004,GER
5319,Atlanta 1996,AUS
6750,Sydney 2000,NOR
21327,Athens 2004,KOR
12487,Athens 2004,USA
15182,Barcelona 1992,SUR
1101,Beijing 2008,AUT
10889,Barcelona 1992,FIN
8732,London 1948,NED
9371,Seoul 1988,FRG
18469,Beijing 2008,USA
5146,Atlanta 1996,GRE
7513,Antwerp 1920,SWE
3015,Berlin 1936,ITA
21071,Sydney 2000,CHN
15208,Stockholm 1912,SWE
5264,Seoul 1988,USA
12297,Moscow 1980,TAN
22031,Antwerp 1920,NOR
8663,Los Angeles 1984,ROU
3464,Moscow 1980,TCH
13610,Atlanta 1996,GER
14993,Melbourne / Stockholm 1956,EUA
6888,Atlanta 1996,ARG
5601,Beijing 2008,RUS
2075,Stockholm 1912,USA
21573,Paris 1924,GBR
21925,Helsinki 1952,SWE
1319,Helsinki 1952,IND
16815,Seoul 1988,URS
14722,Stockholm 1912,SWE
9724,Atlanta 1996,GER
16025,Sydney 2000,MEX
8945,Paris 1924,SUI
5048,Athens 2004,GER
13806,Montreal 1976,POL
9261,Helsinki 1952,USA
1417,Helsinki 1952,AUS
16257,Barcelona 1992,CUB
4088,Barcelona 1992,CUB
7178,London 2012,SRB
13124,Atlanta 1996,GER
18724,Seoul 1988,URS
10709,London 2012,SRB
13319,Beijing 2008,USA
2687,Barcelona 1992,AUS
21289,Melbourne / Stockholm 1956,IND
5926,Amsterdam 1928,FIN
18071,Beijing 2008,CHN
20767,Antwerp 1920,NOR
4149,Amsterdam 1928,NED
7304,Seoul 1988,USA
22357,Athens 2004,AUS
19696,Atlanta 1996,CHN
12406,Sydney 2000,GBR
6587,Sydney 2000,CHN
12984,Rome 1960,ITA
10785,Antwerp 1920,SWE
13008,Barcelona 1992,EUN
3219,Barcelona 1992,CHN
11525,Los Angeles 1984,USA
5325,London 2012,BRA
8157,Munich 1972,HUN
4727,Atlanta 1996,USA
1237,Antwerp 1920,FIN
351,Montreal 1976,URS
19858,Montreal 1976,GDR
17781,Beijing 2008,CUB
4900,Sydney 2000,RUS
103,Sydney 2000,GER
13259,Montreal 1976,BER
7725,Moscow 1980,BUL
4599,Athens 2004,RUS
12932,Moscow 1980,GBR
19911,Stockholm 1912,USA
9204,Athens 2004,KOR
13556,Los Angeles 1984,CHN
5017,Sydney 2000,INA
16454,Moscow 1980,GBR
7519,Atlanta 1996,CHN
17268,London 2012,USA
11945,Athens 2004,GER
2493,Beijing 2008,AUS
6277,Tokyo 1964,ITA
12330,Los Angeles 1984,NED
1532,Sydney 2000,LTU
9691,Athens 2004,ROU
20314,Barcelona 1992,INA
584,London 1948,USA
18844,London 1948,SWE
18148,Los Angeles 1932,USA
11456,London 2012,USA
15623,Antwerp 1920,GBR
10642,St Louis 1904,USA
8089,Beijing 2008,AUS
9635,Amsterdam 1928,DEN
19953,London 1948,SUI
10755,Helsinki 1952,HUN
20625,London 2012,CHN
4841,Mexico 1968,CAN
13575,Barcelona 1992,AUS
17085,Beijing 2008,JPN
13538,Beijing 2008,USA
8376,Seoul 1988,ROU
10210,Moscow 1980,GDR
15835,Sydney 2000,GEO
3696,Beijing 2008,KOR
15794,Helsinki 1952,ITA
13055,Rome 1960,ITA
3358,London 2012,ETH
4870,Montreal 1976,URS
9406,Antwerp 1920,DEN
6556,Beijing 2008,CHN
19581,Athens 2004,NZL
12017,Antwerp 1920,BEL
9665,Antwerp 1920,USA
18258,Atlanta 1996,NED
10683,Stockholm 1912,NOR
6040,Moscow 1980,POL
11158,Moscow 1980,HUN
3890,London 1948,USA
13984,Sydney 2000,RUS
13904,London 1948,FRA
5834,Munich 1972,GDR
8728,Rome 1960,URS
19075,Melbourne / Stockholm 1956,EUA
1584,Los Angeles 1984,NED
10331,Athens 2004,CHN
21274,Helsinki 1952,URU
19278,Berlin 1936,GER
2060,London 1948,BRA
6108,Barcelona 1992,ITA
15622,London 1908,GBR
20542,Amsterdam 1928,SWE
18056,London 1948,DEN
372,Munich 1972,USA
19756,Rome 1960,HUN
18567,Amsterdam 1928,FRA
19710,Athens 2004,CUB
5222,Sydney 2000,CAN
16548,London 1908,FRA
13889,Berlin 1936,ITA
16510,Atlanta 1996,CAN
8544,Stockholm 1912,SWE
14700,Rome 1960,USA
10145,Helsinki 1952,IND
2586,Munich 1972,ROU
20553,London 1908,CAN
22739,Beijing 2008,KAZ
20835,Athens 2004,JPN
15302,Athens 2004,HUN
1067,Atlanta 1996,AUT
18745,Athens 2004,ITA
13603,Stockholm 1912,FRA
3625,Atlanta 1996,TUN
19574,Munich 1972,GDR
8810,Barcelona 1992,KOR
19768,Sydney 2000,USA
11924,Barcelona 1992,PAK
16488,Amsterdam 1928,NED
3858,Barcelona 1992,ESP
4430,Paris 1924,URU
21749,Melbourne / Stockholm 1956,ITA
19013,Barcelona 1992,GHA
14675,Barcelona 1992,ESP
1645,Atlanta 1996,HUN
5655,Barcelona 1992,GER
6753,Melbourne / Stockholm 1956,JPN
11842,Seoul 1988,URS
2463,Los Angeles 1984,AUS
8711,Beijing 2008,BRA
16036,Barcelona 1992,CHN
16375,London 2012,AUS
1704,Seoul 1988,URS
669,Berlin 1936,FIN
22402,Stockholm 1912,ITA
18688,Mexico 1968,JPN
14296,Antwerp 1920,FRA
7215,Amsterdam 1928,EST
13745,Melbourne / Stockholm 1956,POL
19224,Beijing 2008,TUR
4003,Montreal 1976,CAN
1757,Amsterdam 1928,GER
19839,Sydney 2000,USA
18870,Barcelona 1992,AUS
16382,Athens 2004,USA
19607,Rome 1960,TCH
2185,London 2012,FRA
19973,Montreal 1976,BUL
3517,Mexico 1968,USA
3550,Mexico 1968,URS
7531,Los Angeles 1984,CHN
9223,Stockholm 1912,GER
21975,Beijing 2008,GER
18372,Los Angeles 1984,GBR
11109,Rome 1960,EUA
19089,Atlanta 1996,CHN
11652,Mexico 1968,ITA
19503,Moscow 1980,URS
7170,Beijing 2008,KOR
16151,Berlin 1936,GER
4508,Munich 1972,FRA
12439,Rome 1960,DEN
3000,Munich 1972,GBR
2185,Beijing 2008,FRA
845,Los Angeles 1984,USA
2358,Paris 1900,GBR
1412,Atlanta 1996,CHN
10405,Athens 2004,CHN
17552,Beijing 2008,CHN
11574,Athens 2004,NED
5737,Moscow 1980,TCH
8318,Tokyo 1964,TCH
16717,Antwerp 1920,SWE
3744,Los Angeles 1984,YUG
822,Seoul 1988,GDR
17934,St Louis 1904,USA
11857,Los Angeles 1984,FRG
2050,Barcelona 1992,CAN
5136,London 2012,RUS
10984,Los Angeles 1984,NED
8095,Berlin 1936,IND
18548,London 1908,FRA
15981,Berlin 1936,TCH
18099,Moscow 1980,FRA
12982,Tokyo 1964,POL
9445,Sydney 2000,EST
4770,Atlanta 1996,KOR
5405,Berlin 1936,GER
14242,Atlanta 1996,YUG
4637,Rome 1960,FRA
1160,Munich 1972,ROU
19838,Paris 1924,GBR
20937,Rome 1960,URS
9064,London 2012,ARG
11891,Atlanta 1996,USA
13723,Rome 1960,EUA
12073,Montreal 1976,KOR
10005,Amsterdam 1928,ITA
4368,Beijing 2008,AZE
13026,Los Angeles 1984,CAN
3811,Munich 1972,JPN
15213,Amsterdam 1928,SWE
5804,Seoul 1988,USA
22188,Los Angeles 1984,FRG
17629,Sydney 2000,CHN
9650,London 2012,CRO
16224,Montreal 1976,NED
9116,Sydney 2000,RUS
9012,Amsterdam 1928,GER
10159,Atlanta 1996,GER
16621,Seoul 1988,USA
15699,Rome 1960,URS
13613,Athens 2004,FRA
14019,Los Angeles 1984,FRG
20084,Montreal 1976,GBR
10304,Amsterdam 1928,CAN
2041,Sydney 2000,GBR
22392,London 2012,CZE
961,Sydney 2000,KOR
6303,London 2012,CHN
8820,Seoul 1988,URS
